campaign,flight_num,pos_vx,pos_vy,pos_vz,pos_ax,pos_ay,pos_az,speed_horizontal,climb_rate,roll,pitch,tilt_angle,headwind_component,air_rho,air_ambient_temperature,true_airspeed,wind_north,wind_east,ground_speed_3d,accel_magnitude,dynamic_pressure,airspeed_cubed,climb_positive,sink_positive,headwind_x_airspeed,load_factor_proxy,sin_roll,cos_roll,sin_pitch,cos_pitch,t_sec,elapsed_s,log_elapsed_s,time_sin_10s,time_cos_10s,time_sin_30s,time_cos_30s,time_sin_60s,time_cos_60s,time_sin_120s,time_cos_120s
4,64,0.14433653514345532,0.14265668678024893,0.12675991896922517,0.0980293638042289,0.11677148260109438,0.12061216455819943,0.569907461270997,0.18742231066692164,0.13225840226645258,0.38297185537395845,0.1277813765860718,0.11144766122308562,0.04310501756286455,0.02916402178365792,0.10635270008516574,0.06608492614459138,0.09460390112526616,0.7149263601784208,0.1687494471695237,0.18370789355071865,0.1648412605390291,0.14054282980898788,0.10527982393542662,0.22634421021404832,0.1418867753896783,0.1570690193355513,0.10798870329802619,0.41777092186550596,0.09009004743913376,0.14506551136554338,0.17353424597928646,0.3078632775184147,0.07165138635639978,0.06467870234652065,0.057557828851479,0.07454744137185708,0.05804592124356215,0.094222017210875,0.11180815721903076,0.15379798829124708
4,65,0.1369534829172372,0.1454279331894532,0.11056445646332283,0.13854399710680868,0.12284723288559819,0.10984918854017055,0.4361515726604562,0.1707813110010849,0.11624458762320272,0.35372002122694324,0.1278829087970661,0.1011992471176667,0.055843634745658614,0.02624247084065666,0.09551161467098934,0.0701707153492754,0.07284310597264566,0.5524684930432592,0.1751125303845527,0.15056719279008465,0.11346658650514158,0.11479984000005733,0.11372894077348955,0.20579244840177924,0.177661296050883,0.1571715176482847,0.12727251797054484,0.3888931909619827,0.10560279277551629,0.15666020149293797,0.18710780991639767,0.3285580241373471,0.07363512828479081,0.06270053553226995,0.060926470617159556,0.07816372780472644,0.055218413561614874,0.10882083295088801,0.10777817026546586,0.15847107767933571
4,66,0.13235360985907302,0.15807162890638252,0.10507754073600999,0.12940720093242303,0.1332223343401839,0.08933811797254196,0.4623491078049781,0.1717229993010895,0.11743808894064603,0.449908553529674,0.10244453661116612,0.09523161957201373,0.06614542540922148,0.03704575885326588,0.0843262742451326,0.05663337430511348,0.0641675414472082,0.5896028254940676,0.1904552137890943,0.15590317416154606,0.12213398810461425,0.11919907558486255,0.12739039517144277,0.20486887685400837,0.14683275665880674,0.15866444929023427,0.13137754654008743,0.4666417671300463,0.13311192498592742,0.18382011344393256,0.1855119499351321,0.3334299992554306,0.07746404949510424,0.06283937014766341,0.06252599220647864,0.07895868766420268,0.06557408868743203,0.10379890493934785,0.12306875659922306,0.16130777506379987
4,67,0.10984904527596064,0.1378461061460092,0.11067878266305413,0.10655610768237897,0.12160196869633386,0.08815809612611919,0.4414954810627672,0.18013485628429357,0.10989624160452476,0.4711069557784862,0.09097746745802134,0.07875692869054507,0.05839526660454458,0.038016284101508736,0.07139596722293405,0.06551497986865461,0.05613842441244993,0.5553807412951317,0.13488999335122015,0.11985135272243026,0.1060609722623903,0.12087312249992019,0.1282543936424526,0.1623001405026729,0.10513524378017959,0.14406459012495337,0.0962566353441246,0.4690736023719728,0.14277375901442502,0.17289649804776963,0.19057494520598206,0.32298106458062076,0.0735089943161081,0.06088561787331096,0.05855449486801221,0.08223644292379768,0.05949620503252816,0.1017255210380125,0.11084431992074593,0.14540162402122914
4,68,0.13930694919563466,0.13269930500285607,0.10873192374983008,0.11108173876105377,0.1277644289568167,0.11325492249851783,0.5128435928186756,0.154336783035453,0.13880299081122446,0.39597816088777493,0.11798519810691646,0.09460349796840248,0.0612575709516411,0.028868669416993117,0.09713937902434493,0.04858995524589966,0.06581385828382742,0.6407530412048789,0.20059180258748302,0.17210676434531125,0.13781551473767495,0.13438132026644517,0.11170819814415373,0.1920870812464537,0.175154140836555,0.1649955410391977,0.13127556664069728,0.43228021329356825,0.09959600918768705,0.1516329912467557,0.17818636535236654,0.32675083612832545,0.07239537656345343,0.06086119026965047,0.05685315842996438,0.07800257091840256,0.05598094361102951,0.0914565546873418,0.10162899961924712,0.1501018697448584
4,69,0.13232539384429487,0.13926169521847329,0.10611231400464473,0.10883051195879284,0.1143838647687231,0.09357657007860234,0.4582838368721358,0.16713029794463888,0.10176831208781363,0.38455326610032226,0.10522421243366174,0.1195649508110255,0.05801059495787819,0.02890484010454633,0.09459175185610337,0.11117146164146231,0.0936956022570935,0.5931959145941069,0.16435339138292554,0.17471958630938406,0.11307719701839322,0.1358883071548752,0.10495612200907457,0.25707857036341714,0.12095830472467926,0.1490986150399324,0.09111072900703888,0.40923790025990486,0.09556804066993849,0.17631103911688847,0.1819165194199256,0.3253643383873049,0.07156417572492592,0.05627730342664262,0.0577022828147373,0.07201751958759924,0.06014591076499167,0.09742829929128534,0.11834195301081978,0.14147039714045417
4,70,0.12163481714912236,0.12336336125840709,0.10481912130103513,0.11181013312293235,0.11097216925815816,0.08734856128547522,0.44179532962090595,0.1681845121693917,0.09326663763583357,0.42355863899410884,0.09552712495931272,0.10100507196098625,0.05670916309954634,0.030987754177422694,0.08225245922453708,0.11074435715357224,0.0698746670193418,0.5648186588226016,0.13927639505446984,0.1493030058658539,0.11049249855223263,0.1403536525358874,0.10795749336526574,0.20076398323881478,0.1190528613676671,0.12717446158575943,0.11429306047518518,0.4314285456521607,0.14750650080767957,0.16700368740193033,0.17946375500932765,0.3157209420924721,0.06928395668409515,0.059705084078994594,0.04878792349836616,0.06583941623534889,0.05775027830397878,0.09178810446183969,0.10672268174977745,0.1243330525930593
4,71,0.13356739143253232,0.15019424651990934,0.12672420198069884,0.13162801685302725,0.12035424899635093,0.10040000573992021,0.5545636531488909,0.1860692589073166,0.10318159794290599,0.34524619844676613,0.12311030702792247,0.13081993342569834,0.06641671788046269,0.03141368903615216,0.08685875082790444,0.0746525805619521,0.15507145277293616,0.7113360799585744,0.1599003964384251,0.1388341447004126,0.09458267311690187,0.12498161423495013,0.14169113172511297,0.2811349219793104,0.12964297492035814,0.1708097244527962,0.09748972008113978,0.3617305256588138,0.11761284344402584,0.17551810786358654,0.18371810826615426,0.3308108245775457,0.07929882083511991,0.06558440171073371,0.06557286675842762,0.07597229255194057,0.06742870945603305,0.10815385102014971,0.1280280396174091,0.1557198545853036
5,72,0.13167388893890317,0.1560840283947291,0.10986418252695888,0.09123532185503222,0.14996634669572403,0.07248637128584301,0.4856841788541824,0.17713974523264933,0.13756711700005095,0.35056866838394224,0.09452014166342045,0.06476894278249119,0.10672363887884737,0.07377241702429935,0.09993477725878898,0.1778261409991045,0.15424287149070365,0.6128808977516893,0.13884684994908014,0.20092685380700454,0.16733245606031788,0.11929743361380582,0.11235034129989195,0.1257759026181954,0.11999644641644057,0.18635328943939028,0.0878184304139639,0.36787765861601973,0.11795828934094993,0.13840363923741564,0.16392915117048287,0.31377457945866355,0.078628479344162,0.06049309742901953,0.06228464714815783,0.05742872136341434,0.0683983095303606,0.11278567907770966,0.10978798688761933,0.1605547311350375
5,73,0.14073607661403606,0.14137152053283444,0.099503005340628,0.1105045346761479,0.12501682954841326,0.06589633837166682,0.33319644526304115,0.15655184431973262,0.13823049021096842,0.3655137882470591,0.1150523306515889,0.05775191209807928,0.13125852369964663,0.08705510184729232,0.07484967960990845,0.18684288775203187,0.199520820363222,0.4161681199049975,0.16295492526735547,0.1347670672453536,0.12275881044100248,0.11562534796335726,0.12053589831988179,0.11262483289049884,0.17060852807606394,0.17735962748388298,0.13006638782932134,0.3884386712682093,0.11869072631940666,0.1397798896727685,0.1604460212972002,0.3106607659403963,0.07377275322150809,0.05404666201161324,0.06458557276597228,0.06176455803036787,0.06290900714026779,0.11107744521829747,0.10562877013705808,0.16864438887503452
