campaign,flight_num,duration_s,horizontal_distance_m,path_length_m,altitude_range_m,vertical_displacement_m,mean_abs_climb_rate,climb_fraction,sink_fraction,mean_true_airspeed,mean_speed_horizontal,mean_headwind_component,mean_wind_speed,mean_air_density,mean_air_temperature,mean_pitch,mean_tilt_angle,mean_dynamic_pressure,mean_actual_power_W,mean_predicted_power_W,mean_residual_W,rmse_W
2,38,253.00099599999996,4224.579940545222,4236.396904757748,64.95879499999998,1.1996199999999817,0.9453350849650698,0.4151696606786427,0.41317365269461076,24.65521715369261,16.76770959622317,0.05072013712851003,3.526017822118389,1.1678151125748504,33.850006,0.01775998404584348,0.2815890003995304,359.47328418872434,,,,
3,39,238.832942,4324.024438084402,4334.736364847468,71.051975,8.027360000000016,1.017640891088795,0.4503171247357294,0.4186046511627907,27.537301076109937,18.168634552848985,0.7648566560698913,4.114287672911169,1.1615872141649048,35.612162448202966,-0.008515508207411855,0.2827015490875291,443.5715674761305,,,,
3,40,233.266356,4223.657142574071,4234.276655809293,63.14087000000001,-0.3329300000000046,1.0168405895830803,0.3926247288503254,0.4360086767895879,27.594159563991322,18.12579441520232,0.7068901412998252,4.059479647988678,1.1659856509761388,34.46063506724512,-0.010722389768138434,0.27773397088338236,446.80469289342653,,,,
3,41,245.916061,4256.909669376855,4268.50125115637,67.75965,0.0898300000000063,0.9878178699427104,0.42299794661190965,0.406570841889117,27.243058905544153,17.32714413566343,1.3358165851009793,5.15168904977031,1.1680757285420944,33.88953372073922,-0.008277768103829585,0.27415365419977117,437.16805691306513,,,,
3,42,272.2279239999999,4171.284681723551,4182.683361410725,69.26576,-0.9459600000000137,0.8871030841698885,0.3847583643122677,0.4144981412639405,24.233727778810405,15.36527765522099,1.7305645530631426,4.882904431586494,1.169077954832714,33.600006,0.03175699950976405,0.2465811853359534,347.1620618044369,,,,
3,43,252.999999,4186.085673897263,4197.716944947748,65.228306,-0.5760099999999966,0.9648086659517999,0.41,0.418,25.713967884,16.592441847440266,1.386401517001218,4.699478933112234,1.169189128,33.599506000000005,0.0006021932768969229,0.25140026040451874,389.58999423459034,,,,
3,44,253.5059919999998,4177.904988650314,4190.281632531032,65.07505,0.5548900000000003,0.9663707215518,0.392,0.446,25.719081372,16.525064336776623,1.2291996972635728,4.304692543431264,1.1700501314,33.39850600000001,-0.0032510250686083176,0.2667028922919148,391.78231172549937,,,,
3,45,256.5416600000001,4193.2092092771045,4205.431220343223,63.542500000000004,-1.130899999999997,0.9881893913281495,0.4074803149606299,0.44291338582677164,25.994649562992123,16.435339086941013,1.2252290159044483,4.374275898288735,1.17046510511811,33.350006,-0.010780385520590702,0.2644531892899724,400.4696104643211,,,,
3,46,272.7338569999999,4175.822918289063,4186.725031907181,66.10025999999999,0.5125900000000172,0.849840501567718,0.3747680890538033,0.41929499072356213,24.09980716141002,15.312617335880725,1.3642294543715932,4.419350320141394,1.1701568053803342,33.35000599999999,0.01719751853822536,0.2340535534415488,344.1309605404523,,,,
3,47,281.8423000000001,4129.063167849484,4139.861318722797,65.26001,-0.005279999999999063,0.8151631137907347,0.3673835125448029,0.4444444444444444,23.204738188172044,14.694736378166219,1.7038007709909349,4.6974316996699885,1.1704186862007169,33.350006,0.024273419068431727,0.22375156814782635,317.7388587032083,,,,
3,48,253.507871,4312.807395437827,4323.326497056243,71.54344999999999,9.22699,0.9141904901826348,0.4411177644710579,0.3912175648702595,25.354232225548902,17.05596142394732,0.5741323767840756,4.130778940777843,1.166477197205589,34.31307985229541,0.026945384573990427,0.2636296426548553,378.71053249984294,,,,
3,49,245.412812,4202.461938228156,4212.839302832456,64.55187000000001,-1.5219800000000134,0.9145088890858024,0.4074074074074074,0.41358024691358025,25.0822740617284,17.14808949433887,0.3256619026705735,3.776538300260627,1.1681403341563787,33.85926525925926,0.024965241770061035,0.2655011711694679,370.74859691250714,,,,
3,50,242.8795799999999,4209.509090858531,4220.396022309516,67.37915000000001,0.6711600000000146,0.9691123162247403,0.43451143451143454,0.38253638253638256,25.437819706860708,17.34878366349281,-0.030964606951886926,2.873265852217398,1.168836595218295,33.700837600831605,0.01510469906811293,0.26469131891126074,380.10032274286175,,,,
3,51,237.8199849999999,4236.110258894474,4246.050778006162,66.26408,0.03170000000000073,0.9628819138953292,0.39065817409766457,0.4585987261146497,26.25520990233546,17.87289479715007,-0.30305628480501084,2.748058175905278,1.1691722889596603,33.6552076985138,-0.001454380537026932,0.2772415295851442,406.0429642743251,,,,
3,52,240.3500569999999,4235.646891445157,4246.436266125549,68.84828999999999,-0.058130000000005566,0.9798801804348101,0.41139240506329117,0.4282700421940928,25.90152613924051,17.693973424777056,0.1312343374303697,3.4603379731121935,1.1683219073839664,33.85000600000001,-0.004538987130706087,0.2791977652555134,395.0689524136602,,,,
3,53,258.060017,4185.006548380832,4195.872732114049,66.79785,4.04801999999998,0.8959167292836935,0.4223968565815324,0.39096267190569745,24.339213554027506,16.273626187069997,0.6402471191250524,3.3152902402849675,1.1683344194499017,33.85000600000001,0.019029135377927744,0.25194539659505744,348.5039480040009,,,,
4,54,245.413002,4384.394692192716,4396.476846501762,69.94219600000001,8.70908,1.0046600867004132,0.3884297520661157,0.40289256198347106,26.627728917355373,17.899362458711153,0.22703990157121762,3.5479788800821614,1.158083560123967,36.63564649586777,0.015076239003115697,0.29627988397587623,413.98991046327507,155.2071636189441,161.67062321773244,-6.463459598788364,18.79785283318731
4,55,250.470003,4211.655816023338,4222.891395566696,64.04982500000001,0.47033000000001834,0.970119515763488,0.41935483870967744,0.39314516129032256,25.49217182459677,16.85899722641503,0.37240206715629354,3.787203024540032,1.160523135080645,35.98155841935484,0.03366816405974672,0.26770513112091215,381.45740977086285,152.29831317238168,158.9092120835858,-6.610898911204119,16.602699448227817
4,56,265.14393,4180.50252093302,4192.579657834527,63.61647000000001,1.6593799999999987,0.9532537675936382,0.4076190476190476,0.41523809523809524,23.619008765714284,15.811099762143533,0.7311065345629206,3.7846060788711693,1.1621519662857143,35.457625047619054,0.05582891778384535,0.2563426860488867,329.4338978182473,147.20454645511322,146.52026141938708,0.6842850357261254,17.494979468335863
