campaign,flights,actual_mean_Wh,predicted_mean_Wh,MAE_Wh,MdAPE_percent
4,18,9.534109343856544,10.435826564961001,0.907327735888108,9.373540541025939
5,18,9.296668392525001,9.493834507291577,0.354199520742596,2.867144011174277
6,26,9.25309368517801,9.238462577442696,0.45878342116983933,4.774558902909235
7,4,11.68235174089586,8.406046365408745,3.2763053754871154,28.12304538012879
